ensg	biotype	symbol	chrom
ENSG00000255364	lncRNA	SMILR	chr8
ENSG00000253819	lncRNA	LINC01151	chr8
ENSG00000238901	snoRNA	ENSG00000238901	chr8
ENSG00000235165	processed_pseudogene	CDK5P1	chr8
ENSG00000272384	lncRNA	ENSG00000272384	chr8
ENSG00000272043	lncRNA	ENSG00000272043	chr8
ENSG00000178764	protein_coding	ZHX2	chr8
ENSG00000301099	lncRNA	ENSG00000301099	chr8
ENSG00000301077	lncRNA	ENSG00000301077	chr8
ENSG00000253372	lncRNA	ENSG00000253372	chr8
ENSG00000259631	lncRNA	ENSG00000259631	chr8
ENSG00000297235	lncRNA	ENSG00000297235	chr8
ENSG00000253607	lncRNA	ENSG00000253607	chr8
ENSG00000136986	protein_coding	DERL1	chr8
ENSG00000156787	protein_coding	TBC1D31	chr8
ENSG00000253463	processed_pseudogene	HMGB1P19	chr8
ENSG00000287657	lncRNA	ENSG00000287657	chr8
ENSG00000147689	protein_coding	FAM83A	chr8
ENSG00000221461	snoRNA	U3	chr8
ENSG00000253258	lncRNA	FAM83A-AS2	chr8
ENSG00000253410	transcribed_processed_pseudogene	ENSG00000253410	chr8
ENSG00000204949	lncRNA	FAM83A-AS1	chr8
ENSG00000266324	miRNA	MIR4663	chr8
ENSG00000189376	protein_coding	C8orf76	chr8
ENSG00000259305	protein_coding	ZHX1-C8orf76	chr8
ENSG00000243498	processed_pseudogene	UBA52P5	chr8
ENSG00000309767	lncRNA	ENSG00000309767	chr8
ENSG00000165156	protein_coding	ZHX1	chr8
ENSG00000222607	snRNA	RNU6-628P	chr8
ENSG00000309745	lncRNA	ENSG00000309745	chr8
ENSG00000253336	processed_pseudogene	ENSG00000253336	chr8
ENSG00000156802	protein_coding	ATAD2	chr8
ENSG00000252297	snRNA	RNU6-875P	chr8
ENSG00000283172	miRNA	MIR548D1	chr8
ENSG00000207704	miRNA	MIR548AA1	chr8
ENSG00000254388	processed_pseudogene	DUTP2	chr8
ENSG00000254294	processed_pseudogene	IMPDH1P6	chr8
ENSG00000156795	protein_coding	NTAQ1	chr8
ENSG00000278374	snRNA	U4	chr8
ENSG00000156804	protein_coding	FBXO32	chr8
ENSG00000254113	lncRNA	ENSG00000254113	chr8
ENSG00000251840	misc_RNA	RN7SKP155	chr8
ENSG00000308850	lncRNA	ENSG00000308850	chr8
ENSG00000253286	lncRNA	ENSG00000253286	chr8
ENSG00000175946	protein_coding	KLHL38	chr8
ENSG00000308833	lncRNA	ENSG00000308833	chr8
ENSG00000104537	protein_coding	ANXA13	chr8
ENSG00000176853	protein_coding	FAM91A1	chr8
ENSG00000214814	protein_coding	FER1L6	chr8
ENSG00000308109	lncRNA	ENSG00000308109	chr8
ENSG00000254000	lncRNA	ENSG00000254000	chr8
ENSG00000181171	lncRNA	FER1L6-AS1	chr8
ENSG00000254249	lncRNA	ENSG00000254249	chr8
ENSG00000253868	lncRNA	FER1L6-AS2	chr8
ENSG00000250727	processed_pseudogene	ENSG00000250727	chr8
ENSG00000253885	processed_pseudogene	ARF1P3	chr8
ENSG00000214803	lncRNA	ENSG00000214803	chr8
ENSG00000206724	snRNA	RNU6-756P	chr8
ENSG00000253227	lncRNA	ENSG00000253227	chr8
ENSG00000237586	processed_pseudogene	ENSG00000237586	chr8
ENSG00000164983	protein_coding	TMEM65	chr8
ENSG00000183665	protein_coding	TRMT12	chr8
ENSG00000245149	lncRNA	RNF139-DT	chr8
ENSG00000170881	protein_coding	RNF139	chr8
ENSG00000147687	protein_coding	TATDN1	chr8
ENSG00000253106	lncRNA	ENSG00000253106	chr8
ENSG00000301476	lncRNA	ENSG00000301476	chr8
ENSG00000284087	miRNA	MIR6844	chr8
ENSG00000147684	protein_coding	NDUFB9	chr8
ENSG00000170873	protein_coding	MTSS1	chr8
ENSG00000301458	lncRNA	ENSG00000301458	chr8
ENSG00000305490	lncRNA	ENSG00000305490	chr8
ENSG00000305223	lncRNA	ENSG00000305223	chr8
ENSG00000255491	lncRNA	ENSG00000255491	chr8
ENSG00000263735	miRNA	MIR4662B	chr8
ENSG00000283609	miRNA	MIR4662A	chr8
ENSG00000249816	lncRNA	LINC00964	chr8
ENSG00000299036	lncRNA	ENSG00000299036	chr8
ENSG00000299007	lncRNA	ENSG00000299007	chr8
ENSG00000250428	processed_pseudogene	MRS2P1	chr8
ENSG00000255313	lncRNA	ENSG00000255313	chr8
ENSG00000286955	lncRNA	ENSG00000286955	chr8
ENSG00000180938	protein_coding	ZNF572	chr8
ENSG00000253513	lncRNA	SQLE-DT	chr8
ENSG00000104549	protein_coding	SQLE	chr8
ENSG00000164961	protein_coding	WASHC5	chr8
ENSG00000253167	lncRNA	WASHC5-AS1	chr8
ENSG00000156831	protein_coding	NSMCE2	chr8
ENSG00000242170	misc_RNA	RN7SL329P	chr8
ENSG00000254431	lncRNA	ENSG00000254431	chr8
ENSG00000309211	lncRNA	ENSG00000309211	chr8
ENSG00000309230	lncRNA	ENSG00000309230	chr8
ENSG00000297565	lncRNA	ENSG00000297565	chr8
ENSG00000298859	lncRNA	ENSG00000298859	chr8
ENSG00000173334	protein_coding	TRIB1	chr8
ENSG00000304067	lncRNA	ENSG00000304067	chr8
ENSG00000253111	lncRNA	TRIB1AL	chr8
ENSG00000302425	lncRNA	ENSG00000302425	chr8
ENSG00000286122	lncRNA	LINC02964	chr8
ENSG00000253470	lncRNA	ENSG00000253470	chr8
ENSG00000245164	lncRNA	LINC00861	chr8
ENSG00000206695	snRNA	RNU6-442P	chr8
ENSG00000253651	processed_pseudogene	SOD1P3	chr8
ENSG00000294748	lncRNA	ENSG00000294748	chr8
ENSG00000254227	lncRNA	ENSG00000254227	chr8
ENSG00000250563	processed_pseudogene	KNOP1P5	chr8
ENSG00000253841	processed_pseudogene	ENSG00000253841	chr8
ENSG00000302796	lncRNA	ENSG00000302796	chr8
ENSG00000248720	processed_pseudogene	RFPL4AP5	chr8
ENSG00000244791	lncRNA	ENSG00000244791	chr8
ENSG00000253427	lncRNA	ENSG00000253427	chr8
ENSG00000253220	lncRNA	ENSG00000253220	chr8
ENSG00000207138	snRNA	RNU6-869P	chr8
ENSG00000253530	lncRNA	ENSG00000253530	chr8
ENSG00000168672	protein_coding	LRATD2	chr8
ENSG00000253438	lncRNA	PCAT1	chr8
ENSG00000296584	lncRNA	ENSG00000296584	chr8
ENSG00000253543	processed_pseudogene	ENSG00000253543	chr8
ENSG00000296564	lncRNA	ENSG00000296564	chr8
ENSG00000212451	snRNA	RNU11-4P	chr8
ENSG00000296602	lncRNA	ENSG00000296602	chr8
ENSG00000253573	lncRNA	ENSG00000253573	chr8
ENSG00000254166	lncRNA	CASC19	chr8
ENSG00000282961	lncRNA	PRNCR1	chr8
ENSG00000224722	processed_pseudogene	ENSG00000224722	chr8
ENSG00000287781	lncRNA	ENSG00000287781	chr8
ENSG00000309748	lncRNA	ENSG00000309748	chr8
ENSG00000246228	lncRNA	CASC8	chr8
ENSG00000271509	processed_pseudogene	ENSG00000271509	chr8
ENSG00000212993	protein_coding	POU5F1B	chr8
ENSG00000280997	lncRNA	CCAT2	chr8
ENSG00000286266	lncRNA	ENSG00000286266	chr8
ENSG00000286010	lncRNA	ENSG00000286010	chr8
ENSG00000249375	lncRNA	CASC11	chr8
ENSG00000136997	protein_coding	MYC	chr8
ENSG00000308490	lncRNA	ENSG00000308490	chr8
ENSG00000249859	lncRNA	PVT1	chr8
ENSG00000283710	miRNA	MIR1204	chr8
ENSG00000278324	misc_RNA	ENSG00000278324	chr8
ENSG00000280055	lncRNA	LINC02912	chr8
ENSG00000221771	miRNA	MIR1205	chr8
ENSG00000310067	lncRNA	ENSG00000310067	chr8
ENSG00000207110	snRNA	RNVU1-32	chr8
ENSG00000283200	miRNA	MIR1206	chr8
ENSG00000278275	transcribed_processed_pseudogene	ENSG00000278275	chr8
ENSG00000222501	snRNA	RNU4-25P	chr8
ENSG00000221176	miRNA	MIR1207	chr8
ENSG00000309986	lncRNA	ENSG00000309986	chr8
ENSG00000310100	lncRNA	ENSG00000310100	chr8
ENSG00000309955	lncRNA	ENSG00000309955	chr8
ENSG00000221261	miRNA	MIR1208	chr8
ENSG00000310127	lncRNA	ENSG00000310127	chr8
ENSG00000310028	lncRNA	ENSG00000310028	chr8
ENSG00000201782	misc_RNA	RN7SKP226	chr8
ENSG00000286034	lncRNA	ENSG00000286034	chr8
ENSG00000254275	lncRNA	LINC00824	chr8
ENSG00000298640	lncRNA	ENSG00000298640	chr8
ENSG00000298619	lncRNA	ENSG00000298619	chr8
ENSG00000308486	lncRNA	ENSG00000308486	chr8
ENSG00000229140	lncRNA	CCDC26	chr8
ENSG00000310114	lncRNA	ENSG00000310114	chr8
ENSG00000306992	lncRNA	ENSG00000306992	chr8
ENSG00000287785	lncRNA	ENSG00000287785	chr8
ENSG00000253225	processed_pseudogene	ENSG00000253225	chr8
ENSG00000307578	lncRNA	ENSG00000307578	chr8
ENSG00000222755	misc_RNA	RN7SKP206	chr8
ENSG00000253926	lncRNA	ENSG00000253926	chr8
ENSG00000263763	miRNA	MIR3686	chr8
ENSG00000308780	lncRNA	ENSG00000308780	chr8
ENSG00000300417	lncRNA	ENSG00000300417	chr8
ENSG00000224110	processed_pseudogene	MTRF1LP2	chr8
ENSG00000147697	protein_coding	GSDMC	chr8
ENSG00000254317	lncRNA	ENSG00000254317	chr8
ENSG00000153310	protein_coding	CYRIB	chr8
ENSG00000243402	processed_pseudogene	RPL15P12	chr8
ENSG00000200075	snoRNA	ENSG00000200075	chr8
ENSG00000254263	lncRNA	ENSG00000254263	chr8
ENSG00000253720	lncRNA	ENSG00000253720	chr8
ENSG00000287195	lncRNA	ENSG00000287195	chr8
ENSG00000253043	snRNA	RNU7-181P	chr8
ENSG00000264653	miRNA	MIR5194	chr8
ENSG00000304801	lncRNA	ENSG00000304801	chr8
ENSG00000153317	protein_coding	ASAP1	chr8
ENSG00000200304	snRNA	RNU6-1255P	chr8
ENSG00000280543	lncRNA	ASAP1-IT2	chr8
ENSG00000212342	snoRNA	ENSG00000212342	chr8
ENSG00000287201	lncRNA	ENSG00000287201	chr8
ENSG00000286535	lncRNA	ENSG00000286535	chr8
ENSG00000305499	lncRNA	ENSG00000305499	chr8
ENSG00000301491	lncRNA	ENSG00000301491	chr8
ENSG00000253656	lncRNA	ENSG00000253656	chr8
ENSG00000155897	protein_coding	ADCY8	chr8
ENSG00000302847	lncRNA	ENSG00000302847	chr8
ENSG00000253259	lncRNA	ENSG00000253259	chr8
ENSG00000253992	lncRNA	ENSG00000253992	chr8
ENSG00000297096	lncRNA	ENSG00000297096	chr8
ENSG00000297135	lncRNA	ENSG00000297135	chr8
ENSG00000253407	lncRNA	ENSG00000253407	chr8
ENSG00000297116	lncRNA	ENSG00000297116	chr8
ENSG00000253507	lncRNA	IADEN	chr8
ENSG00000252158	snoRNA	SNORA72	chr8
ENSG00000307182	lncRNA	ENSG00000307182	chr8
ENSG00000254255	processed_pseudogene	ENSG00000254255	chr8
ENSG00000299509	lncRNA	ENSG00000299509	chr8
ENSG00000132294	protein_coding	EFR3A	chr8
ENSG00000253117	protein_coding	OC90	chr8
ENSG00000258417	protein_coding	ENSG00000258417	chr8
ENSG00000132297	protein_coding	HHLA1	chr8
ENSG00000184156	protein_coding	KCNQ3	chr8
ENSG00000300942	lncRNA	ENSG00000300942	chr8
ENSG00000298946	lncRNA	ENSG00000298946	chr8
ENSG00000297824	lncRNA	ENSG00000297824	chr8
ENSG00000253521	lncRNA	HPYR1	chr8
ENSG00000129295	protein_coding	DNAAF11	chr8
ENSG00000297169	lncRNA	ENSG00000297169	chr8
ENSG00000165071	protein_coding	TMEM71	chr8
ENSG00000287095	lncRNA	ENSG00000287095	chr8
ENSG00000300037	lncRNA	ENSG00000300037	chr8
ENSG00000304213	lncRNA	ENSG00000304213	chr8
ENSG00000129292	protein_coding	PHF20L1	chr8
ENSG00000270137	lncRNA	ENSG00000270137	chr8
ENSG00000223697	lncRNA	ENSG00000223697	chr8
ENSG00000042832	protein_coding	TG	chr8
ENSG00000240237	processed_pseudogene	RPL21P78	chr8
ENSG00000155926	protein_coding	SLA	chr8
ENSG00000276961	miRNA	MIR7848	chr8
ENSG00000287736	lncRNA	PTCSC1	chr8
ENSG00000299787	lncRNA	ENSG00000299787	chr8
ENSG00000104415	protein_coding	CCN4	chr8
ENSG00000295724	lncRNA	ENSG00000295724	chr8
ENSG00000303374	lncRNA	ENSG00000303374	chr8
ENSG00000289316	lncRNA	ENSG00000289316	chr8
ENSG00000104419	protein_coding	NDRG1	chr8
ENSG00000243537	processed_pseudogene	RPL32P20	chr8
ENSG00000308533	lncRNA	ENSG00000308533	chr8
ENSG00000253638	processed_pseudogene	DPPA3P7	chr8
ENSG00000225259	processed_pseudogene	ST13P6	chr8
ENSG00000008513	protein_coding	ST3GAL1	chr8
ENSG00000283176	processed_pseudogene	ENSG00000283176	chr8
ENSG00000283197	processed_pseudogene	ENSG00000283197	chr8
ENSG00000289050	lncRNA	ENSG00000289050	chr8
ENSG00000261220	lncRNA	ST3GAL1-DT	chr8
ENSG00000308810	lncRNA	ENSG00000308810	chr8
ENSG00000212273	snoRNA	ENSG00000212273	chr8
ENSG00000289906	lncRNA	LINC03024	chr8
ENSG00000276193	misc_RNA	Metazoa_SRP	chr8
ENSG00000253970	processed_pseudogene	MTND2P7	chr8
ENSG00000253916	processed_pseudogene	MTCO1P49	chr8
ENSG00000253561	lncRNA	ENSG00000253561	chr8
ENSG00000253165	lncRNA	ENSG00000253165	chr8
ENSG00000254313	processed_pseudogene	ENSG00000254313	chr8
ENSG00000253593	lncRNA	ENSG00000253593	chr8
ENSG00000297683	lncRNA	ENSG00000297683	chr8
ENSG00000309752	lncRNA	ENSG00000309752	chr8
ENSG00000277576	unprocessed_pseudogene	ENSG00000277576	chr8
ENSG00000309969	lncRNA	ENSG00000309969	chr8
ENSG00000271240	processed_pseudogene	ENSG00000271240	chr8
ENSG00000307790	lncRNA	ENSG00000307790	chr8
ENSG00000288067	lncRNA	ENSG00000288067	chr8
ENSG00000253627	lncRNA	ENSG00000253627	chr8
ENSG00000300729	lncRNA	ENSG00000300729	chr8
ENSG00000066827	protein_coding	ZFAT	chr8
ENSG00000276140	misc_RNA	ENSG00000276140	chr8
ENSG00000248492	lncRNA	ZFAT-AS1	chr8
ENSG00000277732	misc_RNA	ENSG00000277732	chr8
ENSG00000278454	misc_RNA	ENSG00000278454	chr8
ENSG00000271048	processed_pseudogene	ENSG00000271048	chr8
ENSG00000289405	lncRNA	ENSG00000289405	chr8
ENSG00000272456	lncRNA	ENSG00000272456	chr8
ENSG00000300805	lncRNA	ENSG00000300805	chr8
ENSG00000278898	TEC	ENSG00000278898	chr8
ENSG00000279518	TEC	ENSG00000279518	chr8
ENSG00000207582	miRNA	MIR30B	chr8
ENSG00000199153	miRNA	MIR30D	chr8
ENSG00000253433	lncRNA	ENSG00000253433	chr8
ENSG00000244413	processed_pseudogene	RPL23AP56	chr8
ENSG00000294149	lncRNA	ENSG00000294149	chr8
ENSG00000254083	lncRNA	LINC01591	chr8
ENSG00000306757	lncRNA	ENSG00000306757	chr8
ENSG00000254372	lncRNA	ENSG00000254372	chr8
ENSG00000131773	protein_coding	KHDRBS3	chr8
ENSG00000253915	processed_pseudogene	MAPRE1P1	chr8
ENSG00000303661	lncRNA	ENSG00000303661	chr8
ENSG00000294766	lncRNA	ENSG00000294766	chr8
ENSG00000304010	lncRNA	ENSG00000304010	chr8
ENSG00000297234	lncRNA	ENSG00000297234	chr8
ENSG00000199652	snRNA	RNU1-35P	chr8
ENSG00000254101	lncRNA	LINC02055	chr8
ENSG00000286927	lncRNA	ENSG00000286927	chr8
ENSG00000285683	lncRNA	ENSG00000285683	chr8
ENSG00000298175	lncRNA	ENSG00000298175	chr8
ENSG00000206678	snRNA	RNU6-144P	chr8
ENSG00000305506	lncRNA	ENSG00000305506	chr8
ENSG00000274572	unprocessed_pseudogene	ZYXP1	chr8
ENSG00000285817	lncRNA	ENSG00000285817	chr8
ENSG00000254076	processed_pseudogene	ENSG00000254076	chr8
ENSG00000253288	lncRNA	ENSG00000253288	chr8
ENSG00000307426	lncRNA	ENSG00000307426	chr8
ENSG00000254361	lncRNA	ENSG00000254361	chr8
ENSG00000147724	protein_coding	FAM135B	chr8
ENSG00000169436	protein_coding	COL22A1	chr8
ENSG00000309934	lncRNA	ENSG00000309934	chr8
ENSG00000253432	lncRNA	ENSG00000253432	chr8
ENSG00000251744	snoRNA	ENSG00000251744	chr8
ENSG00000253783	lncRNA	ENSG00000253783	chr8
ENSG00000303791	lncRNA	ENSG00000303791	chr8
ENSG00000307607	lncRNA	ENSG00000307607	chr8
ENSG00000254258	lncRNA	ENSG00000254258	chr8
ENSG00000275078	unprocessed_pseudogene	ENSG00000275078	chr8
ENSG00000169427	protein_coding	KCNK9	chr8
ENSG00000296434	lncRNA	ENSG00000296434	chr8
ENSG00000167632	protein_coding	TRAPPC9	chr8
ENSG00000253574	lncRNA	ENSG00000253574	chr8
ENSG00000250733	TEC	C8orf17	chr8
ENSG00000294174	lncRNA	ENSG00000294174	chr8
ENSG00000289741	lncRNA	ENSG00000289741	chr8
ENSG00000274064	processed_pseudogene	ENSG00000274064	chr8
ENSG00000282164	lncRNA	PEG13	chr8
ENSG00000301297	lncRNA	ENSG00000301297	chr8
ENSG00000308537	lncRNA	ENSG00000308537	chr8
ENSG00000302011	lncRNA	ENSG00000302011	chr8
ENSG00000307873	lncRNA	ENSG00000307873	chr8
ENSG00000307854	lncRNA	ENSG00000307854	chr8
ENSG00000259891	lncRNA	ENSG00000259891	chr8
ENSG00000104472	protein_coding	CHRAC1	chr8
ENSG00000123908	protein_coding	AGO2	chr8
ENSG00000279766	TEC	ENSG00000279766	chr8
ENSG00000280326	TEC	ENSG00000280326	chr8
ENSG00000303049	lncRNA	ENSG00000303049	chr8
ENSG00000280303	lncRNA	ERICD	chr8
ENSG00000169398	protein_coding	PTK2	chr8
ENSG00000254324	miRNA	MIR151A	chr8
ENSG00000279786	TEC	ENSG00000279786	chr8
ENSG00000252864	rRNA_pseudogene	RNA5SP278	chr8
ENSG00000302166	lncRNA	ENSG00000302166	chr8
ENSG00000302188	lncRNA	ENSG00000302188	chr8
ENSG00000253266	lncRNA	ENSG00000253266	chr8
ENSG00000307178	lncRNA	ENSG00000307178	chr8
ENSG00000307200	lncRNA	ENSG00000307200	chr8
ENSG00000310318	lncRNA	ENSG00000310318	chr8
ENSG00000105339	protein_coding	DENND3	chr8
ENSG00000253210	lncRNA	DENND3-AS1	chr8
ENSG00000296050	lncRNA	ENSG00000296050	chr8
ENSG00000022567	protein_coding	SLC45A4	chr8
ENSG00000280035	TEC	ENSG00000280035	chr8
ENSG00000253307	lncRNA	ENSG00000253307	chr8
ENSG00000254019	lncRNA	SLC45A4-AS1	chr8
ENSG00000254197	lncRNA	ENSG00000254197	chr8
ENSG00000306487	lncRNA	ENSG00000306487	chr8
ENSG00000297486	lncRNA	ENSG00000297486	chr8
ENSG00000254291	lncRNA	ENSG00000254291	chr8
ENSG00000253595	lncRNA	LINC01300	chr8
ENSG00000302644	lncRNA	ENSG00000302644	chr8
ENSG00000261655	lncRNA	ENSG00000261655	chr8
ENSG00000204882	protein_coding	GPR20	chr8
ENSG00000289263	lncRNA	ENSG00000289263	chr8
ENSG00000244998	lncRNA	ASTILCS	chr8
ENSG00000184489	protein_coding	PTP4A3	chr8
ENSG00000226807	protein_coding	MROH5	chr8
ENSG00000271959	lncRNA	ENSG00000271959	chr8
ENSG00000238854	snoRNA	ENSG00000238854	chr8
ENSG00000253605	processed_pseudogene	HNRNPA1P38	chr8
ENSG00000287325	lncRNA	ENSG00000287325	chr8
ENSG00000226490	protein_coding	C8orf90	chr8
ENSG00000306326	lncRNA	ENSG00000306326	chr8
ENSG00000303621	lncRNA	ENSG00000303621	chr8
ENSG00000287677	lncRNA	ENSG00000287677	chr8
ENSG00000301192	lncRNA	ENSG00000301192	chr8
ENSG00000297850	lncRNA	ENSG00000297850	chr8
ENSG00000297876	lncRNA	ENSG00000297876	chr8
ENSG00000297902	lncRNA	ENSG00000297902	chr8
ENSG00000221768	miRNA	MIR1302-7	chr8
ENSG00000254183	processed_pseudogene	DNAJC8P3	chr8
ENSG00000294265	lncRNA	ENSG00000294265	chr8
ENSG00000261710	lncRNA	ENSG00000261710	chr8
ENSG00000287332	lncRNA	ENSG00000287332	chr8
ENSG00000265247	miRNA	MIR4472-1	chr8
ENSG00000297526	lncRNA	ENSG00000297526	chr8
ENSG00000289338	lncRNA	ENSG00000289338	chr8
ENSG00000254008	lncRNA	LINC00051	chr8
ENSG00000303518	lncRNA	ENSG00000303518	chr8
ENSG00000171045	protein_coding	TSNARE1	chr8
ENSG00000253602	misc_RNA	RN7SL260P	chr8
ENSG00000261693	lncRNA	ENSG00000261693	chr8
ENSG00000304485	lncRNA	ENSG00000304485	chr8
ENSG00000306289	lncRNA	ENSG00000306289	chr8
ENSG00000181790	protein_coding	ADGRB1	chr8
ENSG00000306491	lncRNA	ENSG00000306491	chr8
ENSG00000302107	lncRNA	ENSG00000302107	chr8
ENSG00000232722	transcribed_unitary_pseudogene	MROH4P	chr8
ENSG00000293544	lncRNA	ENSG00000293544	chr8
ENSG00000293519	lncRNA	ENSG00000293519	chr8
ENSG00000309923	lncRNA	ENSG00000309923	chr8
ENSG00000289477	lncRNA	ENSG00000289477	chr8
ENSG00000298802	lncRNA	ENSG00000298802	chr8
ENSG00000298827	lncRNA	ENSG00000298827	chr8
ENSG00000198576	protein_coding	ARC	chr8
ENSG00000277332	lncRNA	ENSG00000277332	chr8
ENSG00000234616	protein_coding	JRK	chr8
ENSG00000167653	protein_coding	PSCA	chr8
ENSG00000160886	protein_coding	LY6K	chr8
ENSG00000253741	lncRNA	LNCOC1	chr8
ENSG00000130193	protein_coding	THEM6	chr8
ENSG00000253806	lncRNA	ENSG00000253806	chr8
ENSG00000253196	lncRNA	ENSG00000253196	chr8
ENSG00000126233	protein_coding	SLURP1	chr8
ENSG00000197353	protein_coding	LYPD2	chr8
ENSG00000284505	protein_coding	LYNX1-SLURP2	chr8
ENSG00000283992	protein_coding	SLURP2	chr8
ENSG00000180155	protein_coding	LYNX1	chr8
ENSG00000167656	protein_coding	LY6D	chr8
ENSG00000253715	lncRNA	ENSG00000253715	chr8
ENSG00000283686	unprocessed_pseudogene	ENSG00000283686	chr8
ENSG00000253728	lncRNA	ENSG00000253728	chr8
ENSG00000104499	protein_coding	GML	chr8
ENSG00000253421	processed_pseudogene	ZNHIT1P1	chr8
ENSG00000160882	protein_coding	CYP11B1	chr8
ENSG00000179142	protein_coding	CYP11B2	chr8
ENSG00000294287	lncRNA	ENSG00000294287	chr8
ENSG00000295050	lncRNA	ENSG00000295050	chr8
ENSG00000247317	lncRNA	LY6E-DT	chr8
ENSG00000253971	processed_pseudogene	CDC42P3	chr8
ENSG00000160932	protein_coding	LY6E	chr8
ENSG00000305146	lncRNA	ENSG00000305146	chr8
ENSG00000291308	transcribed_unitary_pseudogene	ENSG00000291308	chr8
ENSG00000305126	lncRNA	ENSG00000305126	chr8
ENSG00000305108	lncRNA	ENSG00000305108	chr8
ENSG00000177335	lncRNA	LY6S-AS1	chr8
ENSG00000291309	protein_coding	LY6S	chr8
ENSG00000250115	processed_pseudogene	AK3P2	chr8
ENSG00000297086	lncRNA	ENSG00000297086	chr8
ENSG00000243328	processed_pseudogene	ENSG00000243328	chr8
ENSG00000307233	lncRNA	ENSG00000307233	chr8
ENSG00000261667	protein_coding	LY6L	chr8
ENSG00000303429	lncRNA	ENSG00000303429	chr8
ENSG00000176956	protein_coding	LY6H	chr8
ENSG00000309394	lncRNA	ENSG00000309394	chr8
ENSG00000277494	protein_coding	GPIHBP1	chr8
ENSG00000303738	lncRNA	ENSG00000303738	chr8
ENSG00000303197	lncRNA	ENSG00000303197	chr8
ENSG00000299497	lncRNA	ENSG00000299497	chr8
ENSG00000181638	protein_coding	ZFP41	chr8
ENSG00000264668	protein_coding	ENSG00000264668	chr8
ENSG00000250571	protein_coding	GLI4	chr8
ENSG00000253716	lncRNA	MINCR	chr8
ENSG00000294075	lncRNA	ENSG00000294075	chr8
ENSG00000185730	protein_coding	ZNF696	chr8
ENSG00000272172	lncRNA	ENSG00000272172	chr8
ENSG00000184428	protein_coding	TOP1MT	chr8
ENSG00000212221	snRNA	RNU6-220P	chr8
ENSG00000254389	lncRNA	RHPN1-AS1	chr8
ENSG00000158106	protein_coding	RHPN1	chr8
ENSG00000254338	lncRNA	MAFA-AS1	chr8
ENSG00000253931	lncRNA	LINC02990	chr8
ENSG00000182759	protein_coding	MAFA	chr8
ENSG00000014164	protein_coding	ZC3H3	chr8
ENSG00000287576	lncRNA	ENSG00000287576	chr8
ENSG00000254859	lncRNA	ENSG00000254859	chr8
ENSG00000275558	misc_RNA	RN7SKP175	chr8
ENSG00000104518	protein_coding	GSDMD	chr8
ENSG00000289161	lncRNA	ENSG00000289161	chr8
ENSG00000204839	protein_coding	MROH6	chr8
ENSG00000255050	lncRNA	ENSG00000255050	chr8
ENSG00000147813	protein_coding	NAPRT	chr8
ENSG00000279605	TEC	ENSG00000279605	chr8
ENSG00000254741	lncRNA	ENSG00000254741	chr8
ENSG00000104529	protein_coding	EEF1D	chr8
ENSG00000179886	protein_coding	TIGD5	chr8
ENSG00000104524	protein_coding	PYCR3	chr8
ENSG00000104522	protein_coding	GFUS	chr8
ENSG00000254812	lncRNA	ENSG00000254812	chr8
ENSG00000183309	protein_coding	ZNF623	chr8
ENSG00000181135	protein_coding	ZNF707	chr8
ENSG00000181097	lncRNA	LINC02878	chr8
ENSG00000255181	protein_coding	CCDC166	chr8
ENSG00000254574	lncRNA	ENSG00000254574	chr8
ENSG00000181085	protein_coding	MAPK15	chr8
ENSG00000254548	lncRNA	ENSG00000254548	chr8
ENSG00000180921	protein_coding	FAM83H	chr8
ENSG00000265660	miRNA	MIR4664	chr8
ENSG00000203499	protein_coding	IQANK1	chr8
ENSG00000254973	lncRNA	ENSG00000254973	chr8
ENSG00000180900	protein_coding	SCRIB	chr8
ENSG00000284224	miRNA	MIR937	chr8
ENSG00000179950	protein_coding	PUF60	chr8
ENSG00000305737	lncRNA	ENSG00000305737	chr8
ENSG00000287222	lncRNA	ENSG00000287222	chr8
ENSG00000255343	lncRNA	ENSG00000255343	chr8
ENSG00000185189	protein_coding	NRBP2	chr8
ENSG00000284142	miRNA	MIR6845	chr8
ENSG00000285599	lncRNA	ENSG00000285599	chr8
ENSG00000305900	lncRNA	ENSG00000305900	chr8
ENSG00000261150	protein_coding	EPPK1	chr8
ENSG00000288096	lncRNA	ENSG00000288096	chr8
ENSG00000308656	lncRNA	ENSG00000308656	chr8
ENSG00000178209	protein_coding	PLEC	chr8
ENSG00000207574	miRNA	MIR661	chr8
ENSG00000178685	protein_coding	PARP10	chr8
ENSG00000178719	protein_coding	GRINA	chr8
ENSG00000301024	lncRNA	ENSG00000301024	chr8
ENSG00000186583	protein_coding	SPATC1	chr8
ENSG00000204791	transcribed_unitary_pseudogene	SMPD5	chr8
ENSG00000293498	lncRNA	ENSG00000293498	chr8
ENSG00000178814	protein_coding	OPLAH	chr8
ENSG00000277888	miRNA	MIR6846	chr8
ENSG00000308199	lncRNA	ENSG00000308199	chr8
ENSG00000255224	lncRNA	ENSG00000255224	chr8
ENSG00000290230	protein_coding	ENSG00000290230	chr8
ENSG00000178896	protein_coding	EXOSC4	chr8
ENSG00000284200	miRNA	MIR6847	chr8
ENSG00000296162	lncRNA	ENSG00000296162	chr8
ENSG00000197858	protein_coding	GPAA1	chr8
ENSG00000179091	protein_coding	CYC1	chr8
ENSG00000179526	protein_coding	SHARPIN	chr8
